"","FID","IID","Rivername","Region","Latitude","Longitude","Dataset","LongitudePoints","LatitudePoints","location_name","Province","river_majority_cluster","Majority_admixed","MS_sst05_5m","MS_sst06_5m","MS_sst07_5m","MS_sss05_5m","MS_sss06_5m","MS_sss07_5m","BO_ph"
"38","ARO","ARO12_Sasa_Red_72_B05","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"39","ARO","ARO12_Sasa_Red_73_C05","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"40","ARO","ARO12_Sasa_Red_74_D05","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"41","ARO","ARO12_Sasa_Red_75_E05","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"42","ARO","ARO12_Sasa_Red_77_F05","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"43","ARO","ARO12_Sasa_Red_80_G05","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"44","ARO","ARO12_Sasa_Red_81_H05","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"45","ARO","ARO12_Sasa_Red_83_A06","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"46","ARO","ARO12_Sasa_Red_84_B06","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"47","ARO","ARO12_Sasa_Red_85_C06","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"48","ARO","ARO12_Sasa_Red_87_D06","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"49","AVR","AVR20-0001","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"50","AVR","AVR20-0002","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"51","AVR","AVR20-0003","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"52","AVR","AVR20-0004","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"53","AVR","AVR20-0005","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"54","AVR","AVR20-0006","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"55","AVR","AVR20-0007","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"56","AVR","AVR20-0008","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"57","AVR","AVR20-0009","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"58","AVR","AVR20-0010","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"59","AVR","AVR20-0011","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"60","AVR","AVR20-0012","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"61","AVR","AVR20-0013","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"62","AVR","AVR20-0014","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"63","AVR","AVR20-0015","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"64","AVR","AVR20-0016","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"65","AVR","AVR20-0017","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"66","AVR","AVR20-0018","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"67","AVR","AVR20-0019","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"68","AVR","AVR20-0020","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"69","AVR","AVR20-0021","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"70","AVR","AVR20-0022","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"71","AVR","AVR20-0023","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"72","AVR","AVR20-0025","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"73","AVR","AVR20-0026","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"74","AVR","AVR20-0027","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"75","AVR","AVR20-0028","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"76","AVR","AVR20-0029","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
"77","AVR","AVR20-0030","Avondale River","NorthAm",47.38909,-53.23111,"June 2021 Baseline",-53.23,47.39,"Avondale River","NL","NFL",FALSE,1.67999994754791,4.05999994277954,12.0299997329712,31.8600006103516,31.6299991607666,31.2199993133545,8.17800045013428
